term,category
साट,Generic
साठ,Numeral
साठा,Generic
साडी,Generic
सात,Numeral
सातसौ,Numeral
सात।,Numeral
साथ,Generic
साथी,Generic
साथै,Generic
साद,Generic
सादर,Generic
साधान।,Generic
सापच्चू,Generic
साफ़,Generic
साब,Generic
साबर,Generic
साबुन,Chemical Name
सामग्री,Generic
सामग्री,Generic
सामना,Generic
सामाग्री,Generic
सामान,Generic
सामानदी,Generic
सामुदायिक,Generic
सायद,Generic
सारण,Country/Place
सारा,Generic
सारी,Generic
सारे,Generic
सार्थक,Generic
साल,Generic
सावधानियां,Generic
साहब,Generic
साहाब,Generic
साहिका,Generic
साहेनबन,Variety
सि,Generic
सिंगार,Generic
सिंघा,Variety
सिंचाई,Agri Practice
सिंचाई।,Agri Practice
सिंट,Generic
सिकल,Generic
सिकुड़,Symptom
सिकुड़ता,Symptom
सिकुड़ने,Generic
सिकुड़ा,Symptom
सिकुड़ाहट,Symptom
सिग्नल,Generic
सिचाई,Agri Practice
सिटी,Country/Place
सिड,Generic
सितम्बर,Month Name
सिथरी।,Generic
सिथि,Generic
सिन्धा,Country/Place
सिम,Generic
सिमके,Generic
सिम्बी,Generic
सिरियद,Generic
सिर्फ,Generic
सी,Generic
सींग,Generic
सींचा,Agri Practice
सीएचएचएम,Generic
सीखने,Generic
सीखे,Generic
सीचाई,Agri Practice
सीचाय,Agri Practice
सीचे,Generic
सीजन,Season Name
सीजनली,Generic
सीजन,Generic
सीजपुरा,Country/Place
सीट,Generic
सीटें,Generic
सीड,Generic
सीत,Generic
सीता,Generic
सीपालन,Agri Practice
सीम,Crop
सीमन,Generic
सीमाएं,Generic
सीमी,Crop
सीमेंन,Generic
सीमेन,Generic
सी।,Generic
सुंडी,Generic
सुआ,Generic
सुइआ,Generic
सुइया,Generic
सुकड़,Symptom
सुकड़ा,Symptom
सुकरण,Generic
सुकुनि,Crop
सुख,Generic
सुखना,Agri Practice
सुखना,Agri Practice
सुखने,Agri Practice
सुखरा,Symptom
सुखवन,Generic
सुखा,Generic
सुखाता,Agri Practice
सुखाने,Agri Practice
सुगंध,Generic
सुजाता,Generic
सुजाव,Generic
सुझाएं,Generic
सुझाव,Generic
सुडोमोनस,Pest/Disease
सुडोमोनाश,Pest/Disease
सुता,Generic
सुदुर्द्ध,Generic
सुधरेगा,Generic
सुधारहूं।,Generic
सुधिधारो,Generic
सुन,Generic
सुनतेला,Generic
सुननत,Generic
सुनने,Generic
सुनने।,Generic
सुना,Generic
सुनाइए,Generic
सुनाई,Generic
सुनीता।,Generic
सुने,Generic
सुन्न,Agriculture unit
सुपर,Generic
सुपरेज,Generic
सुपाच्य,Generic
सुप्रबंधन,Generic
सुबती,Variety
सुबह,Generic
सुबोद,Generic
सुबोध,Generic
सुरक्छित,Generic
सुरक्षा,Generic
सुरक्षि,Generic
सुरक्षित,Generic
सुरु,Generic
सुरेश,Generic
सुलझाये,Generic
सुवर,Generic
सुविधा,Generic
सुविधा।,Generic
सू,Generic
सूअर,Generic
सूख,Symptom
सूखता,Symptom
सूखते,Generic
सूखना,Generic
सूखना,Generic
सूखने,Symptom
सूखरा,Symptom
सूखा,Symptom
सूखापन,Symptom
सूजने,Symptom
सूडोमोनास,Pest/Disease
सूरज,Generic
सूरजघर,Agriculture unit
सूर्यमुखी,Crop
से,Generic
सेंट,Agriculture unit
सेंट्रोला,Chemical Name
सेकंड,Generic
सेकेंड,Generic
सेक्सी,Generic
सेगवान,Crop
सेजपुरा,Country/Place
सेट,Generic
सेटबिलाइस,Generic
सेड,Generic
सेपरेट,Generic
सेफ,Generic
सेब,Crop
सेम,Crop
सेमि,Generic
सेमी,Crop
सेम्मे,Generic
सेरेटिक,Chemical Name
सेव,Crop
सेवन,Generic
सेविंग,Generic
सेवेंटी,Numeral
सेहर,Generic
से।,Generic
सैंतालीस,Numeral
सैतालिस,Numeral
सैतीस,Numeral
सैफनी,Variety
सैलरी,Generic
सैली,Crop
सॉयल,Generic
सो,Generic
सोइंग,Agri Practice
सोउ,Generic
सोठास्तर,Generic
सोठास्त्र,Generic
सोड़ान,Country/Place
सोडोमिनोस,Generic
सोडोमोनस,Pest/Disease
सोधन,Agri Practice
सोधन,Agri Practice
सोनपुर,Country/Place
सोनम,Variety
सोना,Generic
सोना।,Generic
सोयाबीन,Crop
सोलन,Country/Place
सोलह,Numeral
सोविंग,Agri Practice
सोहिन,Generic
सो,Generic
सौ,Numeral
सौंचे,Crop
सौठस्त्र,Generic
सौपर,Generic
सौसर,Country/Place
स्क्वायर,Generic
स्टाइलिश,Generic
स्टेज,Generic
स्टेम,Generic
स्टेमबोरर,Pest/Disease
स्टोवरी,Generic
स्ट्रॉबेरी,Crop
स्तन,Generic
स्तरसे।,Generic
स्थाइत्व,Generic
स्थिति,Generic
स्थिति।,Generic
स्पंज,Generic
स्पष्टता,Generic
स्पस्ट,Generic
स्पीकर,Generic
स्पॉन्ज,Generic
स्पोन,Generic
स्प्रे,Agri Practice
स्मट,Generic
स्मत,Generic
स्लैश,Generic
स्वभव,Generic
स्वरूप,Generic
स्वर्ग,Generic
स्वस्त,Generic
स्वस्थ,Generic
स्वस्थ्य,Generic
स्वाद,Generic
स्वास्थ्य,Generic
स्वीट,Generic
स्वेगिंग,Generic
ह,Generic
हंसते।,Generic
हइ,Generic
हइ।,Generic
हई,Generic
हए,Generic
हक,Generic
हग,Generic
हगति,Generic
हगाश,Generic
हज़ाद,Generic
हज़ार,Numeral
हजार,Numeral
हजारिया,Variety
हटाए,Generic
हटाने,Agri Practice
हटाय,Generic
हटायेगा,Generic
हटेगा,Generic
हटौनी,Agriculture unit
हड्डीया,Generic
हतिन।,Generic
हत्या,Generic
हनी,Generic
हप्ता,Generic
हफ्ता,Generic
हफ्ते,Generic
हब,Generic
हबनि,Generic
हम,Generic
हमके,Generic
हमको,Generic
हमने,Generic
हमर,Generic
हमरा,Generic
हमरो,Generic
हमलोग,Generic
हमारा,Generic
हमारी,Generic
हमारे,Generic
हमे,Generic
हमें,Generic
हमें।,Generic
हमो,Generic
हम।,Generic
हय,Generic
हय।,Generic
हर,Generic
हरदल,Crop
हरदा,Crop
हरदा।,Crop
हरदिया,Generic
हरने,Generic
हरबीसाइड,Chemical Name
हरा,Generic
हरियर,Variety
हरिया,Generic
हरी,Generic
हरे,Generic
हरेक,Generic
हर्बिसाइड,Chemical Name
हर्बीसाइड,Chemical Name
हल,Agri Practice
हल्दी,Crop
हवा,Generic
हस्थ,Generic
हा,Generic
हां,Generic
हांड़ी,Generic
हां,Generic
हाइट,Generic
हाइड्रोपोली,Agri Practice
हाइड्रोसील,Generic
हाइब्रिड,Variety
हाई,Generic
हाउ,Generic
हाती,Generic
हाथ,Generic
हानिकारक,Generic
हानियां।,Generic
हाय,Generic
हारदा,Country/Place
हारवेस्टिंग,Agri Practice
हारा,Generic
हार्मोनस,Chemical Name
हार्वेस्टिंग,Agri Practice
हाल,Generic
हालपे,Generic
हाल,Generic
हिट,Chemical Name
हिन्दू,Generic
हिरा,Generic
हिसाब,Generic
हिस्ट,Generic
ही,Generic
हीं,Generic
हींग,Crop
हीच,Generic
हीमारा,Variety
ही।,Generic
हु,Generic
हुआ,Generic
हुआ।,Generic
हुई,Generic
हुए,Generic
हुए।,Generic
हुम्बा,Generic
हुरहुर,Generic
हुल,Generic
हुवान,Generic
हु,Generic
हूँ।,Generic
हूं,Generic
हूं।,Generic
हे,Generic
हेक्टर,Agriculture unit
हेक्टेयर,Agriculture unit
हेक्टेयर,Agriculture unit
हेक्सा,Generic
हेड,Generic
हेतु,Generic
हेतु,Generic
हेदरलो,Generic
हेनुआ,Variety
हेमंत,Season Name
हेरबीसाइड,Chemical Name
हेलो,Generic
हेलो,Generic
हेल्थी,Generic
हे,Generic
है,Generic
है,Generic
फल,Generic
है,Generic
आज,Generic
है,Generic
क्या,Generic
हैं,Generic
हैं,Generic
श्री,Generic
हैं,Generic
और,Generic
हैं।,Generic
हैं,Generic
ऑनलाइन,Generic
हैठे,Generic
हैलो,Generic
है।,Generic
हॉपर,Pest/Disease
हॉवे,Generic
हो,Generic
होंगी,Generic
होंगे,Generic
होआ,Generic
होइ,Generic
होइल,Generic
होई,Generic
होएगा,Generic
होकर,Generic
होके,Generic
होके,Generic
होक,Generic
होखी,Generic
होखे,Generic
होखेला,Generic
होगईल,Generic
होगा,Generic
होगा।,Generic
होगी,Generic
होगी,Generic
क्या,Generic
होगी।,Generic
होता,Generic
होता।,Generic
होती,Generic
होते,Generic
होथा,Generic
होना,Generic
होना।,Generic
होनी,Generic
होनीं,Generic
होने,Generic
होबा,Generic
होये,Generic
होयेगा,Generic
होये।,Generic
होरहाई,Generic
होरा,Generic
होलडारू,Generic
होला,Generic
होलीह।,Generic
होले,Generic
होलो,Generic
होव,Generic
होवा,Generic
होवाहल,Generic
होवे,Generic
हो।,Generic
हौ,Generic
ह।,Generic
।,Not Applicable
