term,category
ଡ଼ାଲିବନି,Generic
ଡ଼ିସେମ୍ବର,Month Name
ଢ଼ାଙ୍କିଦେବେ,Agri Practice
ଢ଼ାଳି,Generic
ଢ଼ାଳିଦିଅନ୍ତୁ,Generic
ଢ଼େର,Generic
ୟା,Generic
ୟାକୁ,Generic
ୟାଙ୍କୁ,Generic
ୟାଛଡା,Generic
ୟାଛଡ଼ା,Generic
ୟାଦିହରେ,Generic
ୟାପରେ,Generic
ୟାର,Crop
ୟାରେ,Generic
ୟାସହିତ,Generic
ୟାହା,Generic
ୟାଡ଼େ,Generic
ୟୁନିଟ,Agriculture unit
ୟୁନିଟରେ,Agriculture unit
ୟୁରିଆ,Soil Nutrient/Fertiliser
ୟେ,Generic
ୟେଣେ,Generic
ୟେୟାକୁ,Generic
ୠଞ୍ଚୁଛେ,Generic
୫୦୧,Numeral
୮୦୧,Not Applicable
୮୦୨,Numeral
ୱାନ,Generic
ୱିଡର,Generic
